id,created_at,text
731122311957483520,2016-05-13 14:01:57,Trees cannot talk.
731099434130538496,2016-05-13 12:31:02,"You move faster running, rather than walking."
730967902447386626,2016-05-13 03:48:23,The Great Wall of China is in China.
730940753921347584,2016-05-13 02:00:30,You don't grow wings when you turn 10.
730578343058386944,2016-05-12 02:00:25,Elephants are not fish.
730216066769690624,2016-05-11 02:00:51,Giraffes have long necks.
729871045881155585,2016-05-10 03:09:52,You are on twitter.
729853546271748097,2016-05-10 02:00:20,Birds like to fly.
729491112176590848,2016-05-09 02:00:09,Fish can breathe under water.
729316297641627648,2016-05-08 14:25:30,If you stop breathing you will die.
729128861078851584,2016-05-08 02:00:41,Crocodiles do not make good house pets.
729113616125968385,2016-05-08 01:00:07,Dogs are not cats.
728948278046404608,2016-05-07 14:03:07,Do not jump out of a window. You cannot fly.
728751422603407361,2016-05-07 01:00:53,"Using ""airplane mode"" does not turn your phone into an airplane."
728404037373181952,2016-05-06 02:00:30,Gold fish are not made of gold.
728388865615122432,2016-05-06 01:00:13,TV is short for television.
728041624517943300,2016-05-05 02:00:24,It gets dark at night.
727679196085006336,2016-05-04 02:00:14,Jellyfish are not made of jelly.
727316753466937344,2016-05-03 02:00:01,Baby oil isn't made from babies.
727303065183866880,2016-05-03 01:05:38,Sharks are the number one cause of shark attacks.
726967834077716481,2016-05-02 02:53:32,"Every 60 seconds in Africa, one minute passes by."
726580439159205888,2016-05-01 01:14:10,"Right now, you are reading this tweet."
726441894578933760,2016-04-30 16:03:38,Water is wet.
726179286735015936,2016-04-29 22:40:08,If you stop breathing for an extended period of time you will die.
725881988813479936,2016-04-29 02:58:47,If every person in the world held hands around the equator a significant portion of them would drown.
725801235597660161,2016-04-28 21:37:53,Your birthday comes once a year.
724319028890705920,2016-04-24 19:28:08,"The word ""Funny"" is the only word in the English language that begins with ""f"" and ends with ""unny""."
723165211671289857,2016-04-21 15:03:16,Dumb people are not smart.
722476196731215873,2016-04-19 17:25:22,You can jump in a volcano. But only once.
722228376547762176,2016-04-19 01:00:37,If you head butt a rock it will probably hurt.
722190737983606785,2016-04-18 22:31:04,Take your age and add 4 then minus 4. That is how old you are.
722130335262240768,2016-04-18 18:31:03,"If you woke up this morning hoping it was Christmas, you will be sad."
721169306944462848,2016-04-16 02:52:16,Drinking alcohol causes intoxication.
720442834487275520,2016-04-14 02:45:31,If you put your hand in fire you will learn that it is not cold.
719285912203575296,2016-04-10 22:08:19,Getting out of your car to lick the road will likely not solve any of your personal problems.
717896344518656001,2016-04-07 02:06:41,Alligators are not good house pets.
717453492517019648,2016-04-05 20:46:56,Being a couch potato does not make you an actual potato.
716710695501447168,2016-04-03 19:35:20,"In life, you are either a potato or not a potato."
715604442284994560,2016-03-31 18:19:28,100% of teenagers are not 43 years old.
714644644425023489,2016-03-29 02:45:35,Pepper spray does not taste like pepper.
714157499759403014,2016-03-27 18:29:51,Today is Easter.
713806985678950402,2016-03-26 19:17:01,Eating smarties does not make you smarter.
713414408567975937,2016-03-25 17:17:04,The Easter bunny is not a giraffe.
712441402475614209,2016-03-23 00:50:41,"The expression ""elephant in the room"" does not actually mean there is an live elephant in the room."
711698351503380482,2016-03-20 23:38:04,Your belly button is not a real button.
710969697538351104,2016-03-18 23:22:39,People die when they are killed.
710551698109026304,2016-03-17 19:41:40,"If you are reading this, congratulations you have been born."
709955202863013888,2016-03-16 04:11:25,Miley Cyrus and Hannah Montana were the same people.
709218765997793280,2016-03-14 03:25:05,100% of known countries are on Earth.
708445832421498880,2016-03-12 00:13:43,Slapping a person is not the best way to greet them.
708011877985554433,2016-03-10 19:29:20,Everyone's birthday is this year.
707716731838529536,2016-03-09 23:56:32,Smoking crack in public may get you arrested.
707293503991255040,2016-03-08 19:54:46,Ice is actually just frozen water.
706916869706555394,2016-03-07 18:58:10,There is a skeleton inside your body right now.
706627924988981248,2016-03-06 23:50:00,An eggplant is not a plant that grows eggs.
706240305083842560,2016-03-05 22:09:44,Going fishing is a great way to catch fish.
705848228403650560,2016-03-04 20:11:46,A micro wave is not a wave for a midget surfer.
705412359242838016,2016-03-03 15:19:47,Eating lightbulbs will not make you brighter.
705111851718340608,2016-03-02 19:25:40,February ended in March.
704713041540194304,2016-03-01 17:00:56,It is illegal to shoot someone in the face.
704172252976259072,2016-02-29 05:12:02,Leonardo Dicaprio has won an Oscar.
704153392092827648,2016-02-29 03:57:05,"The word ""Potato"" is the only word in the English language that begins with ""p"" and ends with ""otato""."
704099861835206656,2016-02-29 00:24:23,Leonardo Dicaprio has never won an Oscar.
703741458545778688,2016-02-28 00:40:13,Eating sand will not quench your thirst.
703727280615514113,2016-02-27 23:43:52,Who are you voting for? #OstrichForPresident
703710840898375680,2016-02-27 22:38:33,Your body is made entirely of body parts.
703399339427819520,2016-02-27 02:00:45,Hitting your funny bone is not that funny.
703324052379869185,2016-02-26 21:01:35,It is very difficult to staple water to a tree.
703030985751990273,2016-02-26 01:37:03,Spiders don't typically eat with chopsticks.
702961750044495876,2016-02-25 21:01:56,You don't need water to surf the internet.
702668590177263617,2016-02-25 01:37:01,"Despite their differences, the elephant and a cucumber are not the same."
702599318335852545,2016-02-24 21:01:45,"The word ""no"" does not mean ""yes."""
702306228819591169,2016-02-24 01:37:07,Snakes and toilet paper are not the same thing.
702236897498812416,2016-02-23 21:01:37,A fireman is not a man made of fire.
702196922287837184,2016-02-23 18:22:47,Your chance of death increases by 100% after you are born.
702159368339509248,2016-02-23 15:53:33,"If you pour water on your hands, you will have wet hands."
701901475405029376,2016-02-22 22:48:47,Studies show that 10 out of 10 people die by the age of 200.
701641556638490624,2016-02-22 05:35:57,You are older each time you read this sentence.
701575668828602368,2016-02-22 01:14:08,Recent studies suggest that there are at least 81 people on earth over the age of 30.
701279375916982272,2016-02-21 05:36:47,Bananas cannot legally drive vehicles in the United States.
700782895049396225,2016-02-19 20:43:56,Breathing is something that you do everyday.
700463120767180800,2016-02-18 23:33:16,Cats and children should not be kept in the refrigerator.
700158799689162752,2016-02-18 03:24:00,You are more likely to die from old age than getting hit by a flying boat.
700017616589611008,2016-02-17 18:03:00,Tomorrow is not yesterday.
699776607712636928,2016-02-17 02:05:19,"According to recent studies, more people sleep in beds than on stove tops."
699704398751133696,2016-02-16 21:18:23,Sharks eat more people than potatoes do.
699346106937962496,2016-02-15 21:34:39,Chances are if you walk outside today you will not be hit by a stop sign.
699261633739284484,2016-02-15 15:58:59,Drinking hydrogen will not keep you hydrated.
699092562007691265,2016-02-15 04:47:09,Hand grenades are not a key ingredient in baking a cake.
698970165598359552,2016-02-14 20:40:48,Most ketchup bottles can not solve math equations.
698917586822696960,2016-02-14 17:11:52,"Saying ""I hate being single"" on Valentine's Day will not make you any less single."
698694033829400576,2016-02-14 02:23:33,Losing weight will cause you to weigh less.
698543378347270145,2016-02-13 16:24:54,You need a twitter account to make a tweet.
698319182757289984,2016-02-13 01:34:01,"If you go into your bathroom at 1 AM , look in the mirror and say ""ostrich"" 3 times, nothing will happen."
698267082752917504,2016-02-12 22:07:00,Pineapples are not apples that grow on pine trees.
698218771811590145,2016-02-12 18:55:02,You were not born a camel.
697886549304860674,2016-02-11 20:54:54,If you cut off your hand it most likely won't grow back.
697815011582996480,2016-02-11 16:10:38,Butterflies are not made of butter.
697620281469308928,2016-02-11 03:16:50,Polar bears are a type of bear.
697532726648434688,2016-02-10 21:28:56,Typically school busses can not play soccer.
697257200927035393,2016-02-10 03:14:05,Apple does not sell real apples.
697204418673033217,2016-02-09 23:44:21,Humans do not grow from the ground like trees.
696882238332522496,2016-02-09 02:24:07,If you are reading this you are not dead.
696823525152317440,2016-02-08 22:30:49,Today is not Christmas.
696733788840316928,2016-02-08 16:34:14,#OstrichSelfie https://t.co/aoJKTMrhSp
696729361718894592,2016-02-08 16:16:39,"If you walk into your home and it looks exactly like a Burger King, then you might be in a Burger King."
696534559253512192,2016-02-08 03:22:34,The Denver Broncos won the Super Bowl.
696526578721882113,2016-02-08 02:50:51,There are no real panthers or broncos at the Super Bowl.
696452725106720768,2016-02-07 21:57:23,Who's your team for tonight?
696443940682256384,2016-02-07 21:22:29,The Super Bowl is not a giant bowl of cereal.
696108731428433920,2016-02-06 23:10:29,"Chances are if you drink candle wax, it will not taste like coffee."
696015320457334784,2016-02-06 16:59:18,Drinking hot tea does not make you a hottie.
695770625856692225,2016-02-06 00:46:58,Girls have a higher risk of getting pregnant than boys.
695654550494179328,2016-02-05 17:05:44,Studies show that sharks are incapable of flossing.
695431080392859648,2016-02-05 02:17:44,Who needs a horse when you have an ostrich? https://t.co/N9KKdWa8HF
695272071111315456,2016-02-04 15:45:53,Planet Earth weighs at least 5 lbs.
694978224653262848,2016-02-03 20:18:15,Cows typically cannot speak English.
694333771143909381,2016-02-02 01:37:25,"If you jump in an empty pool, it will probably not make a splash."
694264422831890434,2016-02-01 21:01:51,2+2 does not equal Brad Pitt.
693990867690983424,2016-02-01 02:54:51,Tomorrow is not Friday.
693246197503508481,2016-01-30 01:35:48,If an elephant sits on you it may hurt.
692824017401704448,2016-01-28 21:38:12,"By the age of 16, you have lived 8 years... twice."
692454906725269504,2016-01-27 21:11:29,Studies show that fire is extremely likely to be hot.
691794569617367040,2016-01-26 01:27:32,The first letter of the alphabet is not 1.
691308063115051008,2016-01-24 17:14:20,Rock music is not sung by rocks.
690758899373363201,2016-01-23 04:52:09,An orange is not purple.
690384215263842305,2016-01-22 04:03:18,Throwing a clock out the window will not make time fly.
690049218266992641,2016-01-21 05:52:08,Studies show that 100% of people who drink water end up dying at some point.
689643850365796353,2016-01-20 03:01:21,Drinking expired milk is probably gross.
689219703370330113,2016-01-18 22:55:57,You can stay hydrated by drinking water.
688826882754777088,2016-01-17 20:55:01,It is probably not safe to dry clean your cat.
688076608880668672,2016-01-15 19:13:42,We still do not know who let the dogs out.
687747862986272768,2016-01-14 21:27:22,Drinking bleach will probably not be very beneficial for your health.
687118469591117825,2016-01-13 03:46:23,If you are reading this you are probably not blind.
686746750821003264,2016-01-12 03:09:19,Justin Bieber is sorry.
686641795405627392,2016-01-11 20:12:15,Mayonnaise is not an instrument.
686631463220043777,2016-01-11 19:31:12,Our DM's are open to anyone who wants to submit ObviousOstrich tweets! 😊
686375919242588164,2016-01-11 02:35:46,You are highly likely to have a birthday at some point this year.
686302315171713025,2016-01-10 21:43:17,Studies show that there are at least 12 people living in the United States.
685973160081145856,2016-01-09 23:55:20,"If you are 19 years old, chances are you have not been alive for 63 years."
685902384078393345,2016-01-09 19:14:06,Take your age and subtract 2 then add 2. That is your exact age.
685634601499361280,2016-01-09 01:30:02,A potato does not have wifi capability.
685258797355515904,2016-01-08 00:36:43,"Every 60 seconds in Africa, one minute passes by."
684851565962858496,2016-01-06 21:38:31,The Great Wall of China is in China.
684469034264444928,2016-01-05 20:18:29,Babies are not washing machine safe.
684234406605762560,2016-01-05 04:46:09,"Contrary to popular belief, ostriches are very good at skiing. https://t.co/cyqmsyzO0g"
684150874948657152,2016-01-04 23:14:14,Smoking crack is not good for your health.
683817903590871044,2016-01-04 01:11:07,Throwing a brick at your mother is not a nice thing to do.
683705969629622273,2016-01-03 17:46:20,It is difficult to brush your hair with a tree.
683392507745546241,2016-01-02 21:00:45,.@UberFacts Obviously.
683365674497011713,2016-01-02 19:14:07,"It is 2016, go bananas! https://t.co/CjmXZxzNMd"
683083240694001664,2016-01-02 00:31:50,An empty refrigerator probably has nothing in it.
682996767609237504,2016-01-01 18:48:13,"In 10 minutes from now, you will be 10 minutes older."
682648260444581888,2015-12-31 19:43:22,Today is the last day of 2015.
682342757462093824,2015-12-30 23:29:25,A dog is always a dog unless it is a cat.
682229733355053056,2015-12-30 16:00:18,A blue shirt is probably blue.
682059950059843584,2015-12-30 04:45:38,Justin Bieber's last name is Bieber because his father's last name is Bieber.
681675920114106368,2015-12-29 03:19:38,A duck is not a giraffe.
680819632341696513,2015-12-26 18:37:04,"If you trade a $100 bill for a $10 bill, you are probably not smart or you are very nice."
680399924425584640,2015-12-25 14:49:17,Today is Christmas.
680044215443787779,2015-12-24 15:15:50,Today is still not Christmas.
679066423327617024,2015-12-21 22:30:26,It is easier to see when your eyes are not closed.
678774334782066690,2015-12-21 03:09:47,Chopping down a tree with a tube of toothpaste is difficult.
678722313760718848,2015-12-20 23:43:04,"If you jump in a pool, you will probably get wet."
678018182674833408,2015-12-19 01:05:06,Kangaroos and tomatoes are not related.
677647056454987776,2015-12-18 00:30:22,Running the fastest in a race can help you win first place.
677282776933117952,2015-12-17 00:22:51,"If you are hungry, eating may help."
677212131675258880,2015-12-16 19:42:08,Ketchup does not have a gender.
676898752989437956,2015-12-15 22:56:53,Today is the day after yesterday.
676797375147614208,2015-12-15 16:14:03,There are 4 letters in the first 4 letters of the alphabet.
676505086231748608,2015-12-14 20:52:36,Walking a dog is easier than walking a grizzly bear.
676229233786662913,2015-12-14 02:36:27,Playing dodgeball with live grenades is somewhat dangerous.
676191877507497984,2015-12-14 00:08:01,If you eat spoons you should probably stop eating spoons.
676130749905575937,2015-12-13 20:05:07,A puppy and a crocodile will not react the same way if you pet them.
675810312478699521,2015-12-12 22:51:49,Turtles are not good at basketball.
675739058514055172,2015-12-12 18:08:40,Gasoline will not put out a fire.
675467707752521728,2015-12-12 00:10:25,You cannot drive a chicken nugget to work.
675347747554377728,2015-12-11 16:13:45,Orange peels don't usually come from bananas.
675166097214185473,2015-12-11 04:11:56,Who would make a better President?
675159134027780097,2015-12-11 03:44:16,Cows do not meow.
675042329300852736,2015-12-10 20:00:07,Breathing underwater does not have the same effect as breathing air.
674804353472049152,2015-12-10 04:14:29,Putting salt in your eye is unlikely to make you smarter.
674679963732217857,2015-12-09 20:00:12,Today is not Christmas Eve.
674416543195922434,2015-12-09 02:33:28,"If your eyes hurt, shoving forks in them will not help."
674408148367609856,2015-12-09 02:00:07,Typically Christmas is in December.
674317591645585408,2015-12-08 20:00:16,Your parents are probably older than you.
674291247251591168,2015-12-08 18:15:35,Blue is not a letter of the alphabet.
674045809936109568,2015-12-08 02:00:18,A cucumber can't buy a house.
673899474549346305,2015-12-07 16:18:49,Swimming in lava is a once in a lifetime experience.
673303240826626048,2015-12-06 00:49:36,Owning 42 plastic spatulas does not classify you as a Millionaire.
672958578672594945,2015-12-05 02:00:02,Solid water is commonly known as ice.
672868002216345600,2015-12-04 20:00:07,"Thanks to scientists, we know that owls are called owls."
672818426138726400,2015-12-04 16:43:07,Putting ketchup on your hotdogs won't bring the dinosaurs back.
672596203910004736,2015-12-04 02:00:05,Throwing a sloth at your TV will not help you change the channel.
672279031425929216,2015-12-03 04:59:46,Christmas is this month.
672233816983867393,2015-12-03 02:00:06,Eating glass will probably hurt.
671871417206476800,2015-12-02 02:00:03,Older brothers tend to be older than younger brothers.
671827828963418112,2015-12-01 23:06:51,There is a 100% chance that you have taken a breath within the last hour.
671509038698389504,2015-12-01 02:00:05,Breathing is a good way to stop yourself from dying.
671433533001359360,2015-11-30 21:00:03,This is a banana peel. https://t.co/JczSkvhkZf
671178893802528768,2015-11-30 04:08:12,Fire is not H2O.
671146649289273344,2015-11-30 02:00:05,Calendars tend to tell you what day it is.
671136662995509248,2015-11-30 01:20:24,1+1 does not actually equal a window.
671071136969392128,2015-11-29 21:00:01,Brushing your teeth with boiling water is very likely to burn your mouth.
671010746587680768,2015-11-29 17:00:03,Cheese is not a letter of the alphabet.
670784252703698944,2015-11-29 02:00:03,Going into space with only a bathing suit and top hat on is not recommended.
670648369505660932,2015-11-28 17:00:05,Do not jump out of a window. You cannot fly.
670421870768881664,2015-11-28 02:00:04,The majority of humans cannot turn into guinea pigs.
670346377696686081,2015-11-27 21:00:05,"A glass is called ""glass"" because it is made from glass."
670285976514621440,2015-11-27 17:00:04,Pigs are not known to be skilled surfers.
670059470060285952,2015-11-27 02:00:01,There are no living humans who have dinosaurs as pets.
670050548415111168,2015-11-27 01:24:34,"If you touch fire, there is a high probability that you will get burnt."
669983982356840448,2015-11-26 21:00:03,A six pack of beer contains six beers.
669936454584418304,2015-11-26 17:51:12,Today is Thanksgiving.
669697094706270209,2015-11-26 02:00:04,Rocks don't have legs.
669621605371285504,2015-11-25 21:00:06,Sharks with human teeth look significantly less scary. https://t.co/w8aUneht9F
669561203035738112,2015-11-25 17:00:05,You can't buy cars at restaurants.
669334699202908160,2015-11-25 02:00:02,Horses can't fly.
669259202435506176,2015-11-24 21:00:02,Vegetarians tend to eat vegetables.
669198804717932544,2015-11-24 17:00:02,"If you walk down the street, chances are you won't see any dinosaurs... Because they're extinct."
668972316022312960,2015-11-24 02:00:03,Snakes and toilet paper are not the same thing.
668896812078469121,2015-11-23 21:00:02,"If it looks like a duck, sounds like a duck, and walks like a duck, it's not a hippo."
668836430085386241,2015-11-23 17:00:05,Driving while under the influence of alcohol is one of the main causes of drunk driving.
668636173716299776,2015-11-23 03:44:21,The color orange is not green.
668534428285538305,2015-11-22 21:00:03,Take some water and pour it on your toes... Now you have wet toes.
668474030324776960,2015-11-22 17:00:03,Strawberries are strawberry flavored.
668265850579918848,2015-11-22 03:12:49,Bananas do not have ears.
668247552987258880,2015-11-22 02:00:06,The sun is not the moon.
668172053439115265,2015-11-21 21:00:06,Drug addicts tend to do more drugs than people who don't do drugs.
668111657185316865,2015-11-21 17:00:06,You are reading this on Twitter.
667840061493354496,2015-11-20 23:00:53,Brunettes typically have brown hair.
667809665904869377,2015-11-20 21:00:06,Microwaves do not have toes.
667784124233551872,2015-11-20 19:18:36,Scientists have discovered that whales usually don't live in deserts.
667540862314901504,2015-11-20 03:11:58,Most of your parents have had at least one child.
667522775544782848,2015-11-20 02:00:06,"Ice cream is best stored in a freezer, not an oven."
667495528347779072,2015-11-20 00:11:50,"If you jump in front of a train, there's a good chance you'll die."
667447277095530496,2015-11-19 21:00:06,100% of all murderers have killed someone.
667438313830268930,2015-11-19 20:24:29,"Studies have proven that if you're alive, you're still living."
667189513857466368,2015-11-19 03:55:50,"Contrary to popular belief, the moon is not actually the same thing as your butt."
667160382910259202,2015-11-19 02:00:05,The average living person breathes at least once per day.
667084880983928832,2015-11-18 21:00:04,You cannot ride a bike without a bike.
667028993640648704,2015-11-18 17:17:59,Breathing water does not have the same effect as breathing air.
666808026653982721,2015-11-18 02:39:56,Batman is not Ironman.
666722504031887360,2015-11-17 21:00:06,You should not iron clothes while wearing them.
666711097253240833,2015-11-17 20:14:47,Meth is not a safe alternative to tobacco smoking.
666650553129246720,2015-11-17 16:14:12,Studies have proven that your dad is actually your father.
666435610253504512,2015-11-17 02:00:05,Baby oil isn't made from babies.
666386608535543808,2015-11-16 22:45:22,A lemon is not the same thing as a shoe.
666353987743019008,2015-11-16 20:35:45,Snoop Dogg is not actually a dog.
666342373044199424,2015-11-16 19:49:36,There are 60 seconds in a minute.
666107215909158913,2015-11-16 04:15:10,Today is still.. not Christmas.
666094997968678912,2015-11-16 03:26:37,"In a year from now, you'll be a year older than you are today."
666073224615096320,2015-11-16 02:00:06,Fish cannot climb trees.
666052732604805121,2015-11-16 00:38:40,This is not a strawberry. https://t.co/MJ6Yz91yjn
666024691325345792,2015-11-15 22:47:15,"If you drive 3 hours north and throw a brick in a puddle, you've just wasted your time."
665997712509132802,2015-11-15 21:00:02,You are on Twitter.
665920503463460865,2015-11-15 15:53:14,"If you are allergic to peanuts, you probably shouldn't eat them."
665710821951979521,2015-11-15 02:00:02,Jellyfish are not made of jelly.
665657384736587778,2015-11-14 22:27:42,Sunburns are typically caused from the sun.
665567624869371904,2015-11-14 16:31:02,"Before the invention of the car, there were no cars."
665368158178553857,2015-11-14 03:18:25,Water is wet.
665333565568253952,2015-11-14 01:00:57,Breaking the law is illegal.
665325055350407168,2015-11-14 00:27:08,#PrayForParis
665318249467265024,2015-11-14 00:00:06,Drinking water is good for you. Drowning in water is bad for you.
665272967555739648,2015-11-13 21:00:10,It's easier to see the sun during the daytime than it is at night.
665212837380362241,2015-11-13 17:01:14,Saturday the 14th usually follows after Friday the 13th.
665208386842050560,2015-11-13 16:43:33,Have you turned on my notifications yet?!
664991359141572608,2015-11-13 02:21:09,You should not flush potatoes down the toilet.
664955858585976832,2015-11-13 00:00:05,The day you were born is known as your birthday.
664910565576323073,2015-11-12 21:00:06,"Open your eyes. Do you see anything? Congrats, you're not blind."
664850203065761792,2015-11-12 17:00:15,You're more likely to get fired from work if you never show up.
664678012579917824,2015-11-12 05:36:01,Studies have shown that YouTube contains a lot of videos.
664623692316471299,2015-11-12 02:00:11,Cats and children should not be kept in the refrigerator.
664593541469855744,2015-11-12 00:00:22,You should not drink boiling water.
664548234967146496,2015-11-11 21:00:20,Ice is actually frozen water.
664487859890421760,2015-11-11 17:00:26,Sunscreen will not work if you eat it.
664272355359719424,2015-11-11 02:44:05,Just as ostrich's are the number one cause of ostrich attacks.
664257535344558080,2015-11-11 01:45:12,Sharks are the number one cause of shark attacks.
664242473649180672,2015-11-11 00:45:21,Do you have my notifications turned on?
664208184748306432,2015-11-10 22:29:06,"BREAKING NEWS:

The sun is not cold."
664114805737848832,2015-11-10 16:18:03,"If a person is homeless, there's a very high probability that they do not have a home."
663507941996261376,2015-11-09 00:06:35,"If you lose something then find it, it is not lost anymore."
662111326215528448,2015-11-05 03:36:56,Studies have proven that 100% of divorced men were once married.
662061225799499777,2015-11-05 00:17:51,"If a man is bald, there's a very high chance he has no hair."
660985749202972672,2015-11-02 01:04:17,Which theoretically means that tomorrow is not Halloween.
660962704522391552,2015-11-01 23:32:43,Yesterday was Halloween.
659789960728432640,2015-10-29 17:52:39,The color blue is not red.
659113376086413312,2015-10-27 21:04:09,Today is not Halloween.
657586279224315904,2015-10-23 15:56:00,Today is still not Christmas.
657401426457571328,2015-10-23 03:41:28,Crocodiles do not make good house pets.
656226561490833408,2015-10-19 21:52:59,Typically humans are born naked.
655477730675412992,2015-10-17 20:17:23,Dogs are not cats.
655206580355485696,2015-10-17 02:19:56,"If you have 2 pens, and your friend Mike has 4 pens, then you have at least one friend."
655104446746202112,2015-10-16 19:34:06,100% of teenagers are not 63 years of age.
654485863854948352,2015-10-15 02:36:04,Studies show that jumping off sky-scrapers is likely to reduce your life expectancy by up to 100%.
654298010252394496,2015-10-14 14:09:36,Rudolph the red nose reindeer had a red nose.
653629826419531776,2015-10-12 17:54:29,You are now breathing manually after reading this.
652552356652011521,2015-10-09 18:33:00,"If you're hungry, you should eat some food or something."
651053026984202240,2015-10-05 15:15:12,Birthdays are good for your health. Studies have shown that people who have more birthdays live the longest.
650787575561625604,2015-10-04 21:40:23,Miley Cyrus and Hannah Montana were the same people.
649819116489060352,2015-10-02 05:32:05,You have a 0% chance of turning into a camel within the next year.
648580585972232193,2015-09-28 19:30:36,These are not potatoes. http://t.co/jIIs5SethO
647476990237405184,2015-09-25 18:25:18,It is 2015.
646892854414036992,2015-09-24 03:44:09,Obviously Ostrich got braces. http://t.co/TMQ4cedy7P
645318217238495233,2015-09-19 19:27:07,Today is not Christmas and neither is tomorrow or the next day or the next day.
644606139582312448,2015-09-17 20:17:34,Today is not Halloween.
644207790068731904,2015-09-16 17:54:40,"If you call a carrot, it won't answer."
643095211372081156,2015-09-13 16:13:41,Research has proven that sex is the leading cause of pregnancy.
642078529253937152,2015-09-10 20:53:45,The sun is not cold.
640888866040336384,2015-09-07 14:06:27,The Milky Way galaxy is not actually made of milk.
639110437389398016,2015-09-02 16:19:37,"Under your clothes, you're naked."
638536752127475712,2015-09-01 02:19:59,"If you dropped a camel from 30,000 feet, there's a good chance it'll die."
637817360540401664,2015-08-30 02:41:23,A cactus is not the same as a bald headed man.
636641484494766080,2015-08-26 20:48:52,Ice is cold.
635631571110899712,2015-08-24 01:55:50,Studies have shown that drinking bleach is not the most effective teeth whitener.
634742612310761472,2015-08-21 15:03:26,"Shorts are like pants, but shorter."
634084259389677568,2015-08-19 19:27:22,People are born naked.
633686528338825217,2015-08-18 17:06:56,Food is an important part of a balanced diet.
633656947015876608,2015-08-18 15:09:23,Eating magnets won't make you attractive.
633324557114413060,2015-08-17 17:08:35,Weights are heavy.
632983516918190080,2015-08-16 18:33:25,This is a tweet.
632930655182159872,2015-08-16 15:03:22,Blind people have trouble seeing.
632569524651487232,2015-08-15 15:08:21,The cops can't handcuff you if you cut off your hands.
632212088610533376,2015-08-14 15:28:02,You were born on your birthday.
631921656789901312,2015-08-13 20:13:58,Saltwater is salty.
631827123259469824,2015-08-13 13:58:19,You are also not an apricot.
631667656819609601,2015-08-13 03:24:39,You are not a banana.
631619593925169152,2015-08-13 00:13:40,Take your age and subtract 5 from it. That was your age 5 years ago.
631529042320211968,2015-08-12 18:13:51,Wiz Khalifa smokes weed.
631333625208942593,2015-08-12 05:17:20,Old people are old.
631311367170072577,2015-08-12 03:48:53,It is still not Christmas.
631286619857920000,2015-08-12 02:10:33,Fire is hot.
631214531654647809,2015-08-11 21:24:06,Fish live in water.
631191554452004864,2015-08-11 19:52:48,"If you text a ketchup bottle, there's a good chance it won't answer."
630962868444360704,2015-08-11 04:44:05,Studies have confirmed that blind people can't see.
630804985408790528,2015-08-10 18:16:42,If you pour water on your hands you have wet hands.
630751022521167872,2015-08-10 14:42:17,If you are allergic to peanuts you shouldn't eat peanuts.
630516614543319040,2015-08-09 23:10:49,Jesus did not have a Twitter account.
630481982909247489,2015-08-09 20:53:13,Bald men don't have hair.
630406799020175360,2015-08-09 15:54:27,A lot of dead people have a hard time waking up in the morning.
630191444532285440,2015-08-09 01:38:43,You are not sleeping.
630085151444307968,2015-08-08 18:36:21,Running fast in a race can help you win first place.
629864263302123520,2015-08-08 03:58:37,If you keep your socks dry they won't get wet.
629856924356448256,2015-08-08 03:29:27,"100,000 followers obviously makes Ostrich happy. http://t.co/NSOruP8z2u"
629771975704096772,2015-08-07 21:51:54,Living people are more likely to breathe.
629644864695762944,2015-08-07 13:26:48,Sharks are the number one cause of shark attacks.
629505823090327552,2015-08-07 04:14:18,Your parents are not virgins.
629415145698164736,2015-08-06 22:13:59,Drug addicts tend to do more drugs than people who don't do drugs.
629355891486273537,2015-08-06 18:18:32,The Milky Way galaxy is not made from milk.
629048398713356288,2015-08-05 21:56:40,You're on Twitter.
629036317742116864,2015-08-05 21:08:39,August 4th is not December 25th.
628715503062786048,2015-08-04 23:53:51,When you get in water you get wet.
628574544069046272,2015-08-04 14:33:44,The sun is hot.
627866667356397568,2015-08-02 15:40:53,Yesterday was August. Today is also August.
627252012195938308,2015-07-31 22:58:28,Don't set your house on fire.
626818337406910465,2015-07-30 18:15:12,You are reading.
626579389074001920,2015-07-30 02:25:42,Sometimes strippers act like they like you when really they just want your money.
626444966785601537,2015-07-29 17:31:33,"If you are reading this, you probably have at least one eye."
626176422244163586,2015-07-28 23:44:27,Going fishing is a great way to catch fish.
625871902465257472,2015-07-28 03:34:24,Corn and porn are not the same thing.
625695350007971840,2015-07-27 15:52:50,Today is still not Christmas.
625376785375592448,2015-07-26 18:46:59,This is a tweet.
625080147406946304,2015-07-25 23:08:15,This is not a cat. http://t.co/SEkI4ZYD4d
625067306251624449,2015-07-25 22:17:13,Ignoring someone is great way to let them know you don't want to talk to them.
624947195817672704,2015-07-25 14:19:57,Alligators do not make good house pets.
624658462572724225,2015-07-24 19:12:37,A raspberry is not the same as a chihuahua.
624259145114472448,2015-07-23 16:45:53,You know it's cold outside when you walk outside and it's cold.
623964134246383616,2015-07-22 21:13:36,Research has shown that a lack of light is the leading cause of darkness.
623681523414364160,2015-07-22 02:30:37,Today is not Christmas.
623149498068529152,2015-07-20 15:16:32,Radio stations often play music.
622881446512996353,2015-07-19 21:31:24,You need peanut butter and jelly to make a peanut butter and jelly sandwich.
622821990601203712,2015-07-19 17:35:08,"Every 60 seconds in Africa, a minute passes."
622403976001097728,2015-07-18 13:54:06,"If you are hungry and you eat something, chances are you will be less hungry."
